Age,DistanceFromHome,EmpEducationLevel,EmpEnvironmentSatisfaction,EmpHourlyRate,EmpJobInvolvement,EmpJobLevel,EmpJobSatisfaction,NumCompaniesWorked,EmpLastSalaryHikePercent,EmpRelationshipSatisfaction,TotalWorkExperienceInYears,TrainingTimesLastYear,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,PerformanceRating,Gender_Male,EducationBackground_Life Sciences,EducationBackground_Marketing,EducationBackground_Medical,EducationBackground_Other,EducationBackground_Technical Degree,MaritalStatus_Married,MaritalStatus_Single,EmpDepartment_Development,EmpDepartment_Finance,EmpDepartment_Human Resources,EmpDepartment_Research & Development,EmpDepartment_Sales,EmpJobRole_Data Scientist,EmpJobRole_Delivery Manager,EmpJobRole_Developer,EmpJobRole_Finance Manager,EmpJobRole_Healthcare Representative,EmpJobRole_Human Resources,EmpJobRole_Laboratory Technician,EmpJobRole_Manager,EmpJobRole_Manager R&D,EmpJobRole_Manufacturing Director,EmpJobRole_Research Director,EmpJobRole_Research Scientist,EmpJobRole_Sales Executive,EmpJobRole_Sales Representative,EmpJobRole_Senior Developer,EmpJobRole_Senior Manager R&D,EmpJobRole_Technical Architect,EmpJobRole_Technical Lead,BusinessTravelFrequency_Travel_Frequently,BusinessTravelFrequency_Travel_Rarely,OverTime_Yes,Attrition_Yes
18.0,3.0,2,2,70.0,3,1,4,1.0,12.0,3,0.0,2.0,4,0.0,0.0,0.0,0.0,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
47.0,26.0,4,4,98.0,3,5,3,3.0,11.0,3,27.0,2.0,3,5.0,2.0,1.0,0.0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39.0,3.0,2,3,76.0,2,2,3,0.0,15.0,4,11.0,3.0,3,10.0,8.0,0.0,7.0,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35.0,8.0,4,3,52.0,3,2,3,1.0,12.0,4,15.0,5.0,3,14.0,11.0,2.0,9.0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.0,19.0,3,3,85.0,3,2,3,3.0,17.0,1,9.0,2.0,2,4.0,3.0,0.0,2.0,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39.0,4.0,3,1,81.0,3,2,3,0.0,13.0,4,10.0,2.0,1,9.0,2.0,3.0,8.0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38.0,2.0,2,4,54.0,2,3,3,3.0,19.0,4,10.0,6.0,4,5.0,4.0,0.0,2.0,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
37.0,10.0,3,2,71.0,3,1,2,1.0,11.0,1,8.0,2.0,1,8.0,4.0,7.0,7.0,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40.0,16.0,3,3,84.0,3,3,4,6.0,15.0,4,18.0,2.0,2,4.0,2.0,3.0,3.0,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
44.0,1.0,5,1,37.0,3,2,4,4.0,11.0,3,14.0,3.0,3,10.0,7.0,0.0,2.0,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
35.0,15.0,2,1,59.0,1,2,4,6.0,14.0,4,7.0,2.0,2,2.0,2.0,2.0,2.0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
24.0,2.0,1,1,32.0,3,1,4,1.0,13.0,3,6.0,2.0,3,6.0,3.0,1.0,3.0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
27.0,8.0,3,2,86.0,4,1,3,7.0,17.0,1,5.0,0.0,3,3.0,2.0,0.0,2.0,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27.0,2.0,3,4,87.0,3,1,4,2.0,13.0,3,6.0,0.0,2,4.0,2.0,1.0,2.0,3,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,2.0,1,4,77.0,4,2,3,1.0,17.0,3,7.0,6.0,3,7.0,7.0,0.0,7.0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39.0,12.0,3,4,66.0,3,2,2,4.0,21.0,3,7.0,3.0,3,5.0,4.0,1.0,0.0,4,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49.0,22.0,4,1,72.0,3,4,2,3.0,16.0,2,27.0,2.0,3,4.0,2.0,1.0,2.0,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50.0,17.0,5,4,50.0,2,3,1,5.0,15.0,3,19.0,3.0,3,14.0,11.0,1.0,11.0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.0,2.0,3,3,31.0,3,1,3,1.0,19.0,1,2.0,3.0,3,2.0,2.0,2.0,2.0,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
34.0,3.0,3,4,66.0,3,2,2,1.0,12.0,3,11.0,2.0,3,11.0,8.0,7.0,9.0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36.0,7.0,3,1,77.0,3,1,2,2.0,11.0,3,15.0,4.0,3,4.0,3.0,1.0,3.0,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49.0,6.0,1,3,41.0,2,4,3,2.0,19.0,2,30.0,3.0,3,15.0,11.0,2.0,12.0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
36.0,1.0,4,4,33.0,2,2,3,0.0,15.0,3,4.0,6.0,3,3.0,2.0,1.0,2.0,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.0,3.0,2,4,79.0,4,2,1,6.0,20.0,1,13.0,3.0,3,5.0,4.0,0.0,4.0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54.0,22.0,5,2,91.0,3,4,3,3.0,25.0,3,36.0,6.0,3,10.0,8.0,4.0,7.0,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
43.0,15.0,2,3,65.0,2,4,3,1.0,24.0,1,14.0,3.0,3,14.0,10.0,6.0,11.0,4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35.0,12.0,4,4,36.0,3,2,4,3.0,24.0,1,13.0,2.0,4,11.0,9.0,6.0,7.0,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
29.0,5.0,3,1,43.0,2,2,2,1.0,13.0,2,10.0,3.0,2,10.0,0.0,0.0,9.0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
33.0,2.0,4,4,93.0,3,2,4,1.0,14.0,3,6.0,5.0,3,6.0,2.0,0.0,4.0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
32.0,2.0,3,4,45.0,3,2,2,0.0,13.0,3,10.0,4.0,2,9.0,5.0,1.0,6.0,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31.0,5.0,4,1,67.0,3,2,4,1.0,11.0,1,10.0,2.0,3,10.0,0.0,0.0,2.0,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
49.0,16.0,3,4,74.0,3,1,1,4.0,16.0,2,17.0,2.0,2,2.0,2.0,2.0,2.0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
20.0,9.0,1,4,54.0,3,1,1,1.0,11.0,1,2.0,3.0,3,2.0,2.0,0.0,2.0,3,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
33.0,16.0,3,3,36.0,3,2,4,1.0,25.0,3,7.0,2.0,3,6.0,5.0,1.0,2.0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
36.0,26.0,4,1,80.0,3,2,3,6.0,14.0,2,10.0,2.0,2,3.0,2.0,0.0,2.0,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
44.0,1.0,3,3,44.0,3,1,4,4.0,18.0,1,8.0,2.0,3,2.0,2.0,2.0,2.0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
23.0,8.0,1,4,93.0,2,1,3,1.0,11.0,1,5.0,2.0,3,5.0,4.0,1.0,2.0,3,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
38.0,4.0,2,4,87.0,3,1,3,7.0,19.0,4,7.0,5.0,2,0.0,0.0,0.0,0.0,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53.0,24.0,4,2,48.0,4,3,4,3.0,15.0,3,11.0,2.0,3,4.0,3.0,1.0,2.0,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
48.0,7.0,2,4,95.0,3,1,3,2.0,11.0,3,19.0,3.0,3,9.0,7.0,7.0,7.0,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
32.0,2.0,4,4,95.0,3,1,2,1.0,12.0,1,1.0,2.0,3,1.0,0.0,0.0,0.0,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
26.0,7.0,3,4,76.0,3,1,4,1.0,20.0,3,7.0,5.0,3,7.0,7.0,5.0,7.0,4,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.0,22.0,3,1,94.0,2,1,2,5.0,12.0,4,8.0,1.0,3,4.0,2.0,1.0,2.0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34.0,5.0,2,2,57.0,2,2,4,1.0,14.0,3,15.0,3.0,4,15.0,10.0,4.0,13.0,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
60.0,1.0,4,3,92.0,1,3,4,3.0,20.0,3,19.0,2.0,4,1.0,0.0,0.0,0.0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37.0,1.0,4,3,31.0,1,2,4,1.0,14.0,3,6.0,2.0,2,6.0,3.0,1.0,3.0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
34.0,19.0,3,2,35.0,2,1,4,1.0,12.0,2,10.0,3.0,3,10.0,9.0,8.0,7.0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
44.0,2.0,3,3,96.0,4,3,4,1.0,19.0,2,9.0,2.0,3,8.0,7.0,6.0,7.0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
43.0,2.0,3,4,73.0,3,2,4,1.0,17.0,1,10.0,3.0,3,10.0,9.0,8.0,8.0,3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
29.0,9.0,4,4,43.0,3,1,3,9.0,17.0,3,9.0,2.0,3,5.0,3.0,1.0,2.0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
36.0,2.0,4,3,51.0,3,2,4,3.0,15.0,3,17.0,2.0,2,13.0,7.0,6.0,7.0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
45.0,1.0,1,3,74.0,2,3,3,3.0,23.0,4,25.0,3.0,2,23.0,15.0,14.0,4.0,4,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26.0,17.0,4,4,62.0,1,1,3,1.0,15.0,3,3.0,3.0,4,3.0,2.0,0.0,2.0,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45.0,28.0,2,4,48.0,2,4,2,1.0,11.0,3,21.0,2.0,3,21.0,6.0,8.0,6.0,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31.0,2.0,4,2,69.0,3,1,3,1.0,14.0,4,6.0,2.0,4,5.0,2.0,0.0,3.0,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.0,4.0,3,3,60.0,1,2,2,6.0,19.0,2,10.0,4.0,3,3.0,2.0,1.0,2.0,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.0,8.0,2,2,92.0,3,2,1,2.0,16.0,2,18.0,3.0,3,1.0,0.0,0.0,0.0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
24.0,29.0,1,2,91.0,3,1,1,1.0,13.0,2,6.0,2.0,4,6.0,2.0,1.0,2.0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
46.0,13.0,4,3,34.0,3,2,2,6.0,14.0,4,19.0,3.0,3,10.0,7.0,0.0,9.0,3,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.0,16.0,1,2,33.0,3,1,4,1.0,12.0,2,10.0,2.0,2,10.0,0.0,0.0,8.0,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
47.0,2.0,4,3,87.0,3,2,2,7.0,11.0,4,4.0,3.0,1,1.0,0.0,0.0,0.0,3,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46.0,2.0,3,3,74.0,3,3,4,4.0,12.0,2,13.0,5.0,2,10.0,6.0,0.0,3.0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
36.0,13.0,5,2,96.0,2,2,1,5.0,13.0,2,16.0,3.0,3,2.0,2.0,2.0,2.0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
32.0,1.0,2,1,34.0,1,2,2,6.0,15.0,2,10.0,2.0,3,0.0,0.0,0.0,0.0,3,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
31.0,24.0,1,4,30.0,3,2,4,2.0,20.0,4,9.0,3.0,2,5.0,4.0,1.0,4.0,4,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
39.0,1.0,3,4,77.0,3,2,4,1.0,15.0,4,9.0,2.0,3,9.0,8.0,5.0,8.0,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32.0,19.0,3,4,80.0,1,3,3,3.0,13.0,3,10.0,2.0,1,4.0,3.0,0.0,2.0,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
40.0,7.0,4,2,88.0,3,5,2,1.0,14.0,2,21.0,3.0,2,21.0,8.0,12.0,8.0,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45.0,4.0,3,3,56.0,1,3,3,4.0,21.0,3,9.0,2.0,4,5.0,0.0,0.0,3.0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.0,2.0,4,4,78.0,2,1,1,0.0,16.0,4,10.0,2.0,3,9.0,7.0,0.0,7.0,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
24.0,10.0,3,1,59.0,3,1,4,0.0,14.0,4,3.0,2.0,3,2.0,2.0,2.0,1.0,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30.0,8.0,3,3,66.0,2,1,4,6.0,11.0,3,6.0,0.0,2,4.0,2.0,1.0,2.0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
31.0,5.0,3,1,51.0,3,2,3,1.0,19.0,3,6.0,3.0,3,5.0,2.0,0.0,2.0,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
27.0,8.0,3,3,67.0,3,1,4,1.0,11.0,3,6.0,5.0,2,6.0,2.0,1.0,4.0,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
29.0,9.0,3,2,52.0,1,1,2,1.0,13.0,3,2.0,3.0,3,2.0,2.0,2.0,2.0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
29.0,1.0,3,4,70.0,4,2,3,8.0,12.0,4,10.0,5.0,4,3.0,2.0,0.0,2.0,3,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
30.0,15.0,2,3,94.0,2,3,1,2.0,11.0,1,12.0,2.0,3,7.0,7.0,1.0,7.0,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
34.0,2.0,4,4,97.0,4,1,4,0.0,14.0,1,6.0,3.0,3,5.0,0.0,1.0,2.0,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
33.0,2.0,3,4,62.0,3,2,2,8.0,15.0,4,13.0,2.0,2,11.0,7.0,1.0,7.0,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49.0,11.0,4,4,80.0,3,2,4,3.0,12.0,3,8.0,1.0,4,5.0,1.0,0.0,4.0,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
33.0,16.0,3,1,74.0,3,3,1,2.0,20.0,3,11.0,2.0,2,0.0,0.0,0.0,0.0,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
38.0,2.0,2,3,75.0,2,1,2,4.0,14.0,2,9.0,4.0,2,6.0,1.0,0.0,5.0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32.0,5.0,4,2,65.0,3,1,2,2.0,14.0,2,12.0,3.0,3,7.0,7.0,0.0,7.0,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38.0,18.0,3,2,60.0,1,2,4,3.0,16.0,3,15.0,2.0,3,1.0,0.0,1.0,0.0,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
43.0,17.0,3,3,38.0,2,1,3,9.0,16.0,4,6.0,4.0,3,1.0,0.0,0.0,0.0,3,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
55.0,2.0,3,3,60.0,2,5,1,8.0,12.0,2,34.0,2.0,3,1.0,0.0,0.0,0.0,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
33.0,4.0,3,4,90.0,3,2,2,5.0,15.0,4,11.0,2.0,2,9.0,8.0,1.0,7.0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41.0,9.0,4,3,94.0,3,1,1,1.0,20.0,2,5.0,2.0,3,5.0,3.0,0.0,4.0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34.0,10.0,3,4,87.0,3,2,3,1.0,14.0,3,15.0,3.0,3,15.0,14.0,0.0,7.0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
53.0,1.0,4,1,60.0,2,4,3,4.0,20.0,4,27.0,2.0,2,3.0,2.0,0.0,2.0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
43.0,2.0,3,2,97.0,3,1,4,0.0,13.0,2,10.0,5.0,3,9.0,7.0,1.0,8.0,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34.0,3.0,2,4,32.0,1,2,4,5.0,12.0,1,6.0,3.0,3,2.0,2.0,2.0,2.0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
21.0,7.0,1,2,31.0,3,1,2,1.0,13.0,2,1.0,3.0,3,1.0,0.0,1.0,0.0,3,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
38.0,6.0,2,4,40.0,2,1,3,1.0,11.0,2,5.0,3.0,3,5.0,4.0,0.0,4.0,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
22.0,8.0,1,3,79.0,3,1,1,1.0,17.0,3,1.0,6.0,3,1.0,0.0,0.0,0.0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
31.0,29.0,4,1,91.0,2,2,4,1.0,14.0,1,13.0,3.0,3,12.0,7.0,5.0,7.0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
46.0,2.0,4,3,46.0,3,5,4,7.0,17.0,3,24.0,3.0,3,2.0,1.0,2.0,2.0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
36.0,10.0,3,4,90.0,3,3,1,7.0,13.0,4,15.0,1.0,3,12.0,8.0,5.0,7.0,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
44.0,1.0,2,3,99.0,3,1,2,1.0,12.0,3,6.0,2.0,2,5.0,3.0,2.0,3.0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
37.0,8.0,2,3,89.0,3,2,2,2.0,13.0,3,19.0,4.0,2,10.0,0.0,4.0,7.0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33.0,8.0,4,4,90.0,4,1,1,6.0,19.0,2,14.0,1.0,3,10.0,8.0,7.0,6.0,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
46.0,26.0,2,2,98.0,2,2,2,8.0,15.0,3,6.0,3.0,3,2.0,2.0,2.0,2.0,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
